"table_catalog","table_schema","table_name","column_name","ordinal_position","column_default","is_nullable","data_type","comment","extra_info"
"awsdatacatalog","default","product_de_sf","oversized_box__c","38",,"YES","boolean",,
"awsdatacatalog","default","product_de_sf","circuly_variant_id__c","39",,"YES","varchar",,
"awsdatacatalog","default","product_de_sf","product_family__c","40",,"YES","varchar",,
"awsdatacatalog","default","product_de_sf","supplier_colour__c","41",,"YES","varchar",,
"awsdatacatalog","default","product_de_sf","circuly_variant_id_1_month__c","42",,"YES","varchar",,
"awsdatacatalog","default","product_es_sf","id","1",,"YES","varchar",,
"awsdatacatalog","default","product_es_sf","ownerid","2",,"YES","varchar",,
"awsdatacatalog","default","product_es_sf","isdeleted","3",,"YES","boolean",,
"awsdatacatalog","default","product_es_sf","name","4",,"YES","varchar",,
"awsdatacatalog","default","product_es_sf","createddate","5",,"YES","varchar",,
"awsdatacatalog","default","product_es_sf","createdbyid","6",,"YES","varchar",,
"awsdatacatalog","default","product_es_sf","lastmodifieddate","7",,"YES","varchar",,
"awsdatacatalog","default","product_es_sf","lastmodifiedbyid","8",,"YES","varchar",,
"awsdatacatalog","default","product_es_sf","systemmodstamp","9",,"YES","varchar",,
"awsdatacatalog","default","product_es_sf","lastvieweddate","10",,"YES","varchar",,
"awsdatacatalog","default","product_es_sf","lastreferenceddate","11",,"YES","varchar",,
"awsdatacatalog","default","product_es_sf","price__c","12",,"YES","double",,
"awsdatacatalog","default","product_es_sf","sku__c","13",,"YES","varchar",,
"awsdatacatalog","default","product_es_sf","shopify_product_id__c","14",,"YES","varchar",,
"awsdatacatalog","default","product_es_sf","shopify_variant_id__c","15",,"YES","varchar",,
"awsdatacatalog","default","product_es_sf","brand__c","16",,"YES","varchar",,
"awsdatacatalog","default","product_es_sf","colour__c","17",,"YES","varchar",,
"awsdatacatalog","default","product_es_sf","model__c","18",,"YES","varchar",,
"awsdatacatalog","default","product_es_sf","type__c","19",,"YES","varchar",,
"awsdatacatalog","default","product_sf","id","1",,"YES","varchar",,
"awsdatacatalog","default","product_sf","name","2",,"YES","varchar",,
"awsdatacatalog","default","product_sf","productcode","3",,"YES","varchar",,
"awsdatacatalog","default","product_sf","description","4",,"YES","varchar",,
"awsdatacatalog","default","product_sf","isactive","5",,"YES","boolean",,
"awsdatacatalog","default","product_sf","createddate","6",,"YES","varchar",,
"awsdatacatalog","default","product_sf","createdbyid","7",,"YES","varchar",,
"awsdatacatalog","default","product_sf","lastmodifieddate","8",,"YES","varchar",,
"awsdatacatalog","default","product_sf","lastmodifiedbyid","9",,"YES","varchar",,
"awsdatacatalog","default","product_sf","systemmodstamp","10",,"YES","varchar",,
"awsdatacatalog","default","product_sf","family","11",,"YES","varchar",,
"awsdatacatalog","default","product_sf","externaldatasourceid","12",,"YES","varchar",,
"awsdatacatalog","default","product_sf","externalid","13",,"YES","varchar",,
"awsdatacatalog","default","product_sf","displayurl","14",,"YES","varchar",,
"awsdatacatalog","default","product_sf","quantityunitofmeasure","15",,"YES","varchar",,
"awsdatacatalog","default","product_sf","isdeleted","16",,"YES","boolean",,
"awsdatacatalog","default","product_sf","isarchived","17",,"YES","boolean",,
"awsdatacatalog","default","product_sf","lastvieweddate","18",,"YES","varchar",,
"awsdatacatalog","default","product_sf","lastreferenceddate","19",,"YES","varchar",,
"awsdatacatalog","default","product_sf","stockkeepingunit","20",,"YES","varchar",,
"awsdatacatalog","default","product_sf","age_range__c","21",,"YES","varchar",,
"awsdatacatalog","default","product_sf","alter_stock_level__c","22",,"YES","varchar",,
"awsdatacatalog","default","product_sf","asset_type__c","23",,"YES","varchar",,
"awsdatacatalog","default","product_sf","assets_in_field__c","24",,"YES","varchar",,
"awsdatacatalog","default","product_sf","assets_in_stock__c","25",,"YES","varchar",,
"awsdatacatalog","default","product_sf","available_products__c","26",,"YES","varchar",,
"awsdatacatalog","default","product_sf","bike_size__c","27",,"YES","varchar",,
"awsdatacatalog","default","product_sf","body_html__c","28",,"YES","varchar",,
"awsdatacatalog","default","product_sf","box_size__c","29",,"YES","varchar",,
"awsdatacatalog","default","product_sf","brand__c","30",,"YES","varchar",,
"awsdatacatalog","default","product_sf","colour__c","31",,"YES","varchar",,
"awsdatacatalog","default","product_sf","cost_price__c","32",,"YES","varchar",,
"awsdatacatalog","default","product_sf","distributor__c","33",,"YES","varchar",,
"awsdatacatalog","default","product_sf","handle__c","34",,"YES","varchar",,
"awsdatacatalog","default","product_sf","inner_leg_range__c","35",,"YES","varchar",,
"awsdatacatalog","default","product_sf","model__c","36",,"YES","varchar",,
"awsdatacatalog","default","product_sf","number_of_months__c","37",,"YES","double",,
"awsdatacatalog","default","product_sf","packed_with_another_item__c","38",,"YES","varchar",,
"awsdatacatalog","default","product_sf","product_image_url__c","39",,"YES","varchar",,
"awsdatacatalog","default","product_sf","product_image__c","40",,"YES","varchar",,
"awsdatacatalog","default","product_sf","rrp__c","41",,"YES","varchar",,
"awsdatacatalog","default","product_sf","remove_stock__c","42",,"YES","varchar",,
"awsdatacatalog","default","product_sf","seo_description__c","43",,"YES","varchar",,
"awsdatacatalog","default","product_sf","seo_title__c","44",,"YES","varchar",,
"awsdatacatalog","default","product_sf","separate_courier__c","45",,"YES","varchar",,
"awsdatacatalog","default","product_sf","shopify_product_id__c","46",,"YES","varchar",,
"awsdatacatalog","default","product_sf","size__c","47",,"YES","varchar",,
"awsdatacatalog","default","product_sf","standard_price__c","48",,"YES","double",,
"awsdatacatalog","default","product_sf","subscription_product__c","49",,"YES","varchar",,
"awsdatacatalog","default","product_sf","tag__c","50",,"YES","varchar",,
"awsdatacatalog","default","product_sf","total_assets_linked_with_product__c","51",,"YES","varchar",,
"awsdatacatalog","default","product_sf","trade_price__c","52",,"YES","double",,
"awsdatacatalog","default","product_sf","warehouse_location__c","53",,"YES","varchar",,
"awsdatacatalog","default","product_sf","available_stock__c","54",,"YES","varchar",,
"awsdatacatalog","default","product_sf","preferred_courier_exchange__c","55",,"YES","varchar",,
"awsdatacatalog","default","product_sf","preferred_courier_standard__c","56",,"YES","varchar",,
"awsdatacatalog","default","product_sf","shopify_synched__c","57",,"YES","boolean",,
"awsdatacatalog","default","product_sf","shopify_variant_id__c","58",,"YES","varchar",,
"awsdatacatalog","default","product_sf","total_warehouse_stock__c","59",,"YES","varchar",,
"awsdatacatalog","default","product_sf","location__c","60",,"YES","varchar",,
"awsdatacatalog","default","product_sf","volume__c","61",,"YES","varchar",,
"awsdatacatalog","default","product_sf","inventory_available__c","62",,"YES","double",,
"awsdatacatalog","default","product_sf","product_inventory__c","63",,"YES","varchar",,
"awsdatacatalog","default","product_sf","stock__c","64",,"YES","varchar",,
"awsdatacatalog","default","product_sf","courier__c","65",,"YES","varchar",,
"awsdatacatalog","default","product_sf","in_stock_location__c","66",,"YES","varchar",,
"awsdatacatalog","default","rebikemapping","newid","1",,"YES","varchar",,
"awsdatacatalog","default","rebikemapping","newname","2",,"YES","varchar",,
"awsdatacatalog","default","rebikemapping","new_asset_type","3",,"YES","varchar",,
"awsdatacatalog","default","rebikemapping","rebikeid","4",,"YES","varchar",,
"awsdatacatalog","default","rebikemapping","rebikename","5",,"YES","varchar",,
"awsdatacatalog","default","rebikemapping","rebike_asset_type","6",,"YES","varchar",,
"awsdatacatalog","default","refund_sf","id","1",,"YES","varchar",,
"awsdatacatalog","default","refund_sf","ownerid","2",,"YES","varchar",,
"awsdatacatalog","default","refund_sf","isdeleted","3",,"YES","boolean",,
"awsdatacatalog","default","refund_sf","name","4",,"YES","varchar",,
"awsdatacatalog","default","refund_sf","createddate","5",,"YES","varchar",,
"awsdatacatalog","default","refund_sf","createdbyid","6",,"YES","varchar",,
"awsdatacatalog","default","refund_sf","lastmodifieddate","7",,"YES","varchar",,
"awsdatacatalog","default","refund_sf","lastmodifiedbyid","8",,"YES","varchar",,
"awsdatacatalog","default","refund_sf","systemmodstamp","9",,"YES","varchar",,
"awsdatacatalog","default","refund_sf","lastvieweddate","10",,"YES","varchar",,
"awsdatacatalog","default","refund_sf","lastreferenceddate","11",,"YES","varchar",,
"awsdatacatalog","default","refund_sf","action__c","12",,"YES","varchar",,
"awsdatacatalog","default","refund_sf","amount__c","13",,"YES","double",,
"awsdatacatalog","default","refund_sf","cause__c","14",,"YES","varchar",,
"awsdatacatalog","default","refund_sf","currency__c","15",,"YES","varchar",,
"awsdatacatalog","default","refund_sf","description__c","16",,"YES","varchar",,
"awsdatacatalog","default","refund_sf","gc_event_id__c","17",,"YES","varchar",,
"awsdatacatalog","default","refund_sf","gc_refund_id__c","18",,"YES","varchar",,
"awsdatacatalog","default","refund_sf","linked_mandate_id__c","19",,"YES","varchar",,
"awsdatacatalog","default","refund_sf","linked_mandate__c","20",,"YES","varchar",,
"awsdatacatalog","default","refund_sf","linked_payment_id__c","21",,"YES","varchar",,
"awsdatacatalog","default","refund_sf","linked_payment__c","22",,"YES","varchar",,
"awsdatacatalog","default","refund_sf","member__c","23",,"YES","varchar",,
"awsdatacatalog","default","refund_sf","origin__c","24",,"YES","varchar",,
"awsdatacatalog","default","refund_sf","reason__c","25",,"YES","varchar",,
"awsdatacatalog","default","refund_sf","reference__c","26",,"YES","varchar",,
"awsdatacatalog","default","refund_sf","refund_created_date__c","27",,"YES","varchar",,
"awsdatacatalog","default","refund_sf","status__c","28",,"YES","varchar",,
"awsdatacatalog","default","refund_sf","gc_payout_id__c","29",,"YES","varchar",,
"awsdatacatalog","default","sankey_de_contracts","new_inflow","1",,"YES","varchar(10)",,
"awsdatacatalog","default","sankey_de_contracts","small","2",,"YES","varchar",,
"awsdatacatalog","default","sankey_de_contracts","mid","3",,"YES","varchar",,
"awsdatacatalog","default","sankey_de_contracts","large","4",,"YES","varchar",,
"awsdatacatalog","default","sankey_de_contracts","churn","5",,"YES","varchar(7)",,
"awsdatacatalog","default","sankey_de_contracts","brand","6",,"YES","varchar",,
"awsdatacatalog","default","sankey_de_contracts","contract_count","7",,"YES","bigint",,
"awsdatacatalog","default","sankey_de_contracts","flow_date","8",,"YES","varchar",,
"awsdatacatalog","default","sankey_de_scaffold","stage_from","1",,"YES","varchar",,
"awsdatacatalog","default","sankey_de_scaffold","stage_to","2",,"YES","varchar",,
"awsdatacatalog","default","sankey_de_scaffold","brand_from","3",,"YES","varchar",,
"awsdatacatalog","default","sankey_de_scaffold","brand_to","4",,"YES","varchar",,
"awsdatacatalog","default","sankey_de_scaffold","flow_count","5",,"YES","bigint",,
"awsdatacatalog","default","sankey_de_scaffold","stage_from_num","6",,"YES","integer",,
"awsdatacatalog","default","sankey_de_scaffold","stage_to_num","7",,"YES","integer",,
"awsdatacatalog","default","sankey_de_scaffold","t","8",,"YES","integer",,
"awsdatacatalog","default","sankey_de_scaffold","x","9",,"YES","double",,
"awsdatacatalog","default","sankey_de_scaffold","sigmoid_t","10",,"YES","double",,
"awsdatacatalog","default","sankey_de_scaffold","y_top_at_t","11",,"YES","double",,
"awsdatacatalog","default","sankey_de_scaffold","y_bottom_at_t","12",,"YES","double",,
"awsdatacatalog","default","sankey_de_scaffold","t_path","13",,"YES","integer",,
"awsdatacatalog","default","sankey_de_scaffold","y_polygon","14",,"YES","double",,
"awsdatacatalog","default","service_sf","id","1",,"YES","varchar",,
"awsdatacatalog","default","service_sf","isdeleted","2",,"YES","boolean",,
"awsdatacatalog","default","service_sf","name","3",,"YES","varchar",,
"awsdatacatalog","default","service_sf","createddate","4",,"YES","varchar",,
"awsdatacatalog","default","service_sf","createdbyid","5",,"YES","varchar",,
"awsdatacatalog","default","service_sf","lastmodifieddate","6",,"YES","varchar",,
"awsdatacatalog","default","service_sf","lastmodifiedbyid","7",,"YES","varchar",,
"awsdatacatalog","default","service_sf","systemmodstamp","8",,"YES","varchar",,
"awsdatacatalog","default","service_sf","lastactivitydate","9",,"YES","varchar",,
"awsdatacatalog","default","service_sf","lastvieweddate","10",,"YES","varchar",,
"awsdatacatalog","default","service_sf","lastreferenceddate","11",,"YES","varchar",,
"awsdatacatalog","default","service_sf","sku__c","12",,"YES","varchar",,
"awsdatacatalog","default","service_sf","status__c","13",,"YES","varchar",,
"awsdatacatalog","default","service_sf","asset_id__c","14",,"YES","varchar",,
"awsdatacatalog","default","service_sf","logged__c","15",,"YES","varchar",,
"awsdatacatalog","default","service_sf","date__c","16",,"YES","varchar",,
"awsdatacatalog","default","service_sf","bike_checks__c","17",,"YES","boolean",,
"awsdatacatalog","default","service_sf","asset__c","18",,"YES","varchar",,
"awsdatacatalog","default","service_sf","repaired__c","19",,"YES","varchar",,
"awsdatacatalog","default","service_sf","parts_replaced__c","20",,"YES","varchar",,
"awsdatacatalog","default","service_sf","duration__c","21",,"YES","double",,
"awsdatacatalog","default","service_sf","paintwork_damage__c","22",,"YES","varchar",,
"awsdatacatalog","default","service_sf","asset_sku__c","23",,"YES","varchar",,
"awsdatacatalog","default","service_sf","asset_product__c","24",,"YES","varchar",,
"awsdatacatalog","default","service_sf","type__c","25",,"YES","varchar",,
"awsdatacatalog","default","service_sf","order__c","26",,"YES","varchar",,
"awsdatacatalog","default","service_sf","parts_required__c","27",,"YES","varchar",,
"awsdatacatalog","default","service_sf","service_logged_by__c","28",,"YES","varchar",,
"awsdatacatalog","default","service_sf","repaired_by__c","29",,"YES","varchar",,
"awsdatacatalog","default","service_sf","grade__c","30",,"YES","varchar",,
"awsdatacatalog","default","service_sf","member__c","31",,"YES","varchar",,
"awsdatacatalog","default","service_sf","service_location__c","32",,"YES","varchar",,
"awsdatacatalog","default","service_sf","pass_fail__c","33",,"YES","varchar",,
"awsdatacatalog","default","stock_movement_sf","id","1",,"YES","varchar",,
"awsdatacatalog","default","stock_movement_sf","ownerid","2",,"YES","varchar",,
"awsdatacatalog","default","stock_movement_sf","isdeleted","3",,"YES","boolean",,
"awsdatacatalog","default","stock_movement_sf","name","4",,"YES","varchar",,
"awsdatacatalog","default","stock_movement_sf","createddate","5",,"YES","varchar",,
"awsdatacatalog","default","stock_movement_sf","createdbyid","6",,"YES","varchar",,
"awsdatacatalog","default","stock_movement_sf","lastmodifieddate","7",,"YES","varchar",,
"awsdatacatalog","default","stock_movement_sf","lastmodifiedbyid","8",,"YES","varchar",,
"awsdatacatalog","default","stock_movement_sf","systemmodstamp","9",,"YES","varchar",,
"awsdatacatalog","default","stock_movement_sf","lastvieweddate","10",,"YES","varchar",,
"awsdatacatalog","default","stock_movement_sf","lastreferenceddate","11",,"YES","varchar",,
"awsdatacatalog","default","stock_movement_sf","amount__c","12",,"YES","double",,
"awsdatacatalog","default","stock_movement_sf","current_location_barcode__c","13",,"YES","varchar",,
"awsdatacatalog","default","stock_movement_sf","current_location__c","14",,"YES","varchar",,
"awsdatacatalog","default","stock_movement_sf","new_location_barcode__c","15",,"YES","varchar",,
"awsdatacatalog","default","stock_movement_sf","new_location__c","16",,"YES","varchar",,
"awsdatacatalog","default","stock_movement_sf","product_barcode__c","17",,"YES","varchar",,
"awsdatacatalog","default","stock_movement_sf","product__c","18",,"YES","varchar",,
"awsdatacatalog","default","stock_movement_sf","negativeamount__c","19",,"YES","double",,
"awsdatacatalog","default","stock_movement_sf","sku__c","20",,"YES","varchar",,
"awsdatacatalog","default","stripe_customer_sf","id","1",,"YES","varchar",,
"awsdatacatalog","default","stripe_customer_sf","ownerid","2",,"YES","varchar",,
"awsdatacatalog","default","stripe_customer_sf","isdeleted","3",,"YES","boolean",,
"awsdatacatalog","default","stripe_customer_sf","name","4",,"YES","varchar",,
"awsdatacatalog","default","stripe_customer_sf","createddate","5",,"YES","varchar",,
"awsdatacatalog","default","stripe_customer_sf","createdbyid","6",,"YES","varchar",,
"awsdatacatalog","default","stripe_customer_sf","lastmodifieddate","7",,"YES","varchar",,
"awsdatacatalog","default","stripe_customer_sf","lastmodifiedbyid","8",,"YES","varchar",,
"awsdatacatalog","default","stripe_customer_sf","systemmodstamp","9",,"YES","varchar",,
"awsdatacatalog","default","stripe_customer_sf","lastvieweddate","10",,"YES","varchar",,
"awsdatacatalog","default","stripe_customer_sf","lastreferenceddate","11",,"YES","varchar",,
"awsdatacatalog","default","stripe_customer_sf","email__c","12",,"YES","varchar",,
"awsdatacatalog","default","stripe_customer_sf","member__c","13",,"YES","varchar",,
"awsdatacatalog","default","stripe_customer_sf","stripe_customer_id__c","14",,"YES","varchar",,
"awsdatacatalog","default","stripe_customer_sf","stripe_customer_name__c","15",,"YES","varchar",,
"awsdatacatalog","default","stripe_payment_method_sf","id","1",,"YES","varchar",,
"awsdatacatalog","default","stripe_payment_method_sf","ownerid","2",,"YES","varchar",,
"awsdatacatalog","default","stripe_payment_method_sf","isdeleted","3",,"YES","boolean",,
"awsdatacatalog","default","stripe_payment_method_sf","name","4",,"YES","varchar",,
"awsdatacatalog","default","stripe_payment_method_sf","createddate","5",,"YES","varchar",,
"awsdatacatalog","default","stripe_payment_method_sf","createdbyid","6",,"YES","varchar",,
"awsdatacatalog","default","stripe_payment_method_sf","lastmodifieddate","7",,"YES","varchar",,
"awsdatacatalog","default","stripe_payment_method_sf","lastmodifiedbyid","8",,"YES","varchar",,
"awsdatacatalog","default","stripe_payment_method_sf","systemmodstamp","9",,"YES","varchar",,
"awsdatacatalog","default","stripe_payment_method_sf","lastactivitydate","10",,"YES","varchar",,
"awsdatacatalog","default","stripe_payment_method_sf","lastvieweddate","11",,"YES","varchar",,
"awsdatacatalog","default","stripe_payment_method_sf","lastreferenceddate","12",,"YES","varchar",,
"awsdatacatalog","default","stripe_payment_method_sf","last4__c","13",,"YES","varchar",,
"awsdatacatalog","default","stripe_payment_method_sf","stripe_customer_id__c","14",,"YES","varchar",,
"awsdatacatalog","default","stripe_payment_method_sf","stripe_customer__c","15",,"YES","varchar",,
"awsdatacatalog","default","stripe_payment_method_sf","stripe_payment_method_id__c","16",,"YES","varchar",,
"awsdatacatalog","default","stripe_payment_method_sf","type__c","17",,"YES","varchar",,
"awsdatacatalog","default","stripe_payment_method_sf","member__c","18",,"YES","varchar",,
"awsdatacatalog","default","stripe_payment_method_sf","status__c","19",,"YES","varchar",,
"awsdatacatalog","default","stripe_payment_method_sf","direct_debit_mandate__c","20",,"YES","varchar",,
"awsdatacatalog","default","stripe_payment_method_sf","stripe_mandate_id__c","21",,"YES","varchar",,
"awsdatacatalog","default","subs_to_cancel_temp","gc_subscription_id__c","1",,"YES","varchar",,
"awsdatacatalog","default","subs_to_cancel_temp","shopify_line_item_id__c","2",,"YES","varchar",,
"awsdatacatalog","default","subscription_de_sf","id","1",,"YES","varchar",,
"awsdatacatalog","default","subscription_de_sf","ownerid","2",,"YES","varchar",,
"awsdatacatalog","default","subscription_de_sf","isdeleted","3",,"YES","boolean",,
"awsdatacatalog","default","subscription_de_sf","name","4",,"YES","varchar",,
"awsdatacatalog","default","subscription_de_sf","createddate","5",,"YES","varchar",,
"awsdatacatalog","default","subscription_de_sf","createdbyid","6",,"YES","varchar",,
"awsdatacatalog","default","subscription_de_sf","lastmodifieddate","7",,"YES","varchar",,
"awsdatacatalog","default","subscription_de_sf","lastmodifiedbyid","8",,"YES","varchar",,
"awsdatacatalog","default","subscription_de_sf","systemmodstamp","9",,"YES","varchar",,
"awsdatacatalog","default","subscription_de_sf","lastvieweddate","10",,"YES","varchar",,
"awsdatacatalog","default","subscription_de_sf","lastreferenceddate","11",,"YES","varchar",,
"awsdatacatalog","default","subscription_de_sf","amount__c","12",,"YES","double",,
"awsdatacatalog","default","subscription_de_sf","cancellation_date__c","13",,"YES","varchar",,
"awsdatacatalog","default","subscription_de_sf","cancellation_reason__c","14",,"YES","varchar",,
"awsdatacatalog","default","subscription_de_sf","cancellation_type__c","15",,"YES","varchar",,
"awsdatacatalog","default","subscription_de_sf","cancelled_by_customer__c","16",,"YES","varchar",,
"awsdatacatalog","default","subscription_de_sf","duration_prepaid__c","17",,"YES","double",,
"awsdatacatalog","default","subscription_de_sf","duration__c","18",,"YES","double",,
"awsdatacatalog","default","subscription_de_sf","early_cancellation__c","19",,"YES","varchar",,
"awsdatacatalog","default","subscription_de_sf","end_date__c","20",,"YES","varchar",,
"awsdatacatalog","default","subscription_de_sf","order_item_de__c","21",,"YES","varchar",,
"awsdatacatalog","default","subscription_de_sf","start_date__c","22",,"YES","varchar",,
"awsdatacatalog","default","subscription_de_sf","status__c","23",,"YES","varchar",,
"awsdatacatalog","default","subscription_de_sf","real_end_date__c","24",,"YES","varchar",,
"awsdatacatalog","default","subscription_de_sf","real_start_date__c","25",,"YES","varchar",,
"awsdatacatalog","default","subscription_de_sf","swap_date__c","26",,"YES","varchar",,
"awsdatacatalog","default","subscription_de_sf","auto_renew__c","27",,"YES","boolean",,
"awsdatacatalog","default","subscription_de_sf","next_billing_date__c","28",,"YES","varchar",,
"awsdatacatalog","default","subscription_de_sf","subscription_start_subscription__c","29",,"YES","varchar",,
"awsdatacatalog","default","subscription_de_sf","subscription_end_subscription__c","30",,"YES","varchar",,
"awsdatacatalog","default","subscription_failed_payments","number_of_failed_payments","1",,"YES","bigint",,
"awsdatacatalog","default","subscription_failed_payments","total_amount","2",,"YES","double",,
"awsdatacatalog","default","subscription_failed_payments","gc_subscription_id__c","3",,"YES","varchar",,
"awsdatacatalog","default","subscription_no_bcp","id","1",,"YES","varchar",,
"awsdatacatalog","default","subscription_no_bcp","ownerid","2",,"YES","varchar",,
"awsdatacatalog","default","subscription_no_bcp","isdeleted","3",,"YES","boolean",,
"awsdatacatalog","default","subscription_no_bcp","name","4",,"YES","varchar",,
"awsdatacatalog","default","subscription_no_bcp","createddate","5",,"YES","varchar",,
"awsdatacatalog","default","subscription_no_bcp","createdbyid","6",,"YES","varchar",,
"awsdatacatalog","default","subscription_no_bcp","lastmodifieddate","7",,"YES","varchar",,
"awsdatacatalog","default","subscription_no_bcp","lastmodifiedbyid","8",,"YES","varchar",,
"awsdatacatalog","default","subscription_no_bcp","systemmodstamp","9",,"YES","varchar",,
"awsdatacatalog","default","subscription_no_bcp","lastvieweddate","10",,"YES","varchar",,
"awsdatacatalog","default","subscription_no_bcp","lastreferenceddate","11",,"YES","varchar",,
"awsdatacatalog","default","subscription_no_bcp","amount__c","12",,"YES","varchar",,
"awsdatacatalog","default","subscription_no_bcp","asset__c","13",,"YES","varchar",,
"awsdatacatalog","default","subscription_no_bcp","count__c","14",,"YES","varchar",,
"awsdatacatalog","default","subscription_no_bcp","currency__c","15",,"YES","varchar",,
"awsdatacatalog","default","subscription_no_bcp","day_of_month__c","16",,"YES","double",,
"awsdatacatalog","default","subscription_no_bcp","description__c","17",,"YES","varchar",,
"awsdatacatalog","default","subscription_no_bcp","discount_value__c","18",,"YES","varchar",,
"awsdatacatalog","default","subscription_no_bcp","end_date__c","19",,"YES","varchar",,
"awsdatacatalog","default","subscription_no_bcp","gc_created_date_time__c","20",,"YES","varchar",,
"awsdatacatalog","default","subscription_no_bcp","gc_mandate_id__c","21",,"YES","varchar",,
"awsdatacatalog","default","subscription_no_bcp","gc_subscription_id__c","22",,"YES","varchar",,
"awsdatacatalog","default","subscription_no_bcp","interval_unit__c","23",,"YES","varchar",,
"awsdatacatalog","default","subscription_no_bcp","interval__c","24",,"YES","double",,
"awsdatacatalog","default","subscription_no_bcp","member__c","25",,"YES","varchar",,
"awsdatacatalog","default","subscription_no_bcp","monthly_subscription_created_date__c","26",,"YES","varchar",,
"awsdatacatalog","default","subscription_no_bcp","monthly_subscription_value__c","27",,"YES","double",,
"awsdatacatalog","default","subscription_no_bcp","order_id__c","28",,"YES","varchar",,
"awsdatacatalog","default","subscription_no_bcp","order_line_item_id__c","29",,"YES","varchar",,
"awsdatacatalog","default","subscription_no_bcp","order_product__c","30",,"YES","varchar",,
"awsdatacatalog","default","subscription_no_bcp","payment_terms__c","31",,"YES","varchar",,
"awsdatacatalog","default","subscription_no_bcp","product__c","32",,"YES","varchar",,
"awsdatacatalog","default","subscription_no_bcp","retry_if_possible__c","33",,"YES","varchar",,
"awsdatacatalog","default","subscription_no_bcp","start_date__c","34",,"YES","varchar",,
"awsdatacatalog","default","subscription_no_bcp","status__c","35",,"YES","varchar",,
"awsdatacatalog","default","subscription_no_bcp","subscription_id__c","36",,"YES","varchar",,
"awsdatacatalog","default","subscription_no_bcp","subscription_name__c","37",,"YES","varchar",,
"awsdatacatalog","default","subscription_no_bcp","subscription_type__c","38",,"YES","varchar",,
"awsdatacatalog","default","subscription_no_bcp","term_length_months__c","39",,"YES","varchar",,
"awsdatacatalog","default","subscription_no_bcp","total_subscription_value__c","40",,"YES","double",,
"awsdatacatalog","default","subscription_no_bcp","subscription__c","41",,"YES","varchar",,
"awsdatacatalog","default","subscription_no_bcp","start_month__c","42",,"YES","varchar",,
"awsdatacatalog","default","subscription_no_bcp","member_email__c","43",,"YES","varchar",,
"awsdatacatalog","default","subscription_no_bcp","order__c","44",,"YES","varchar",,
"awsdatacatalog","default","subscription_no_bcp","subscription_url__c","45",,"YES","varchar",,
"awsdatacatalog","default","subscription_no_bcp","order_temp__c","46",,"YES","varchar",,
"awsdatacatalog","default","subscription_no_bcp","order_start_date__c","47",,"YES","varchar",,
"awsdatacatalog","default","subscription_no_bcp","new_order__c","48",,"YES","varchar",,
"awsdatacatalog","default","subscription_no_bcp","cancellation_reason__c","49",,"YES","varchar",,
"awsdatacatalog","default","subscription_no_bcp","cause__c","50",,"YES","varchar",,
"awsdatacatalog","default","subscription_no_bcp","cancellation_date__c","51",,"YES","varchar",,
"awsdatacatalog","default","subscription_no_bcp","cancellation_source__c","52",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","id","1",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","ownerid","2",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","isdeleted","3",,"YES","boolean",,
"awsdatacatalog","default","subscription_sf","name","4",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","createddate","5",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","createdbyid","6",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","lastmodifieddate","7",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","lastmodifiedbyid","8",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","systemmodstamp","9",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","lastactivitydate","10",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","lastvieweddate","11",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","lastreferenceddate","12",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","amount__c","13",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","asset__c","14",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","count__c","15",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","currency__c","16",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","day_of_month__c","17",,"YES","double",,
"awsdatacatalog","default","subscription_sf","description__c","18",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","discount_value__c","19",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","end_date__c","20",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","gc_created_date_time__c","21",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","gc_mandate_id__c","22",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","gc_subscription_id__c","23",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","interval_unit__c","24",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","interval__c","25",,"YES","double",,
"awsdatacatalog","default","subscription_sf","member__c","26",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","monthly_subscription_created_date__c","27",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","monthly_subscription_value__c","28",,"YES","double",,
"awsdatacatalog","default","subscription_sf","order_id__c","29",,"YES","varchar",,
